added_date,modified_date,agency_id,company_id,reservation_id,created_date,rate_offers,lqr,booking_source,check_in,check_out,nights,hotel_name,hotel_latitude,hotel_longitude,hotel_brand_code,hotel_brand_name,hotel_chain_name,hotel_chain_ticker_symbol,hotel_stars,hotel_address,hotel_city,hotel_state,hotel_postal_code,hotel_country,nightly_rate_usd,total_cost_usd,nightly_rate_native,total_cost_native,currency_code,start_commission_info,start_cancel_policy,start_rate_type,start_room_type,start_bed_type,start_amenities,gic_sector,cancel_date
2022-12-05 04:00:00 +0000,2022-12-15 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FA483329EB09B529D743A6FD0006F61FEEDAF040,11E6648E7DA57F07D5EE940CBB44136231ACD4DD,2022-12-04,0,462.5,Sabre,2022-12-18,2022-12-22,4,New York City-Conrad New York,40.71505,-74.01601,CN,Conrad Hotels,Hilton,HLT,5.0,102 North End Avenue,New York City,NY,10282,US,265.0,1060.0,265.0,1060.0,USD,Commissionable,Day Of Checkin,Flat,Suite,"King,","Free Wifi,",Industrials,2022-12-14
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,536D6FFE8E5179511625DD6334D182611EBDF256,11E22BE6AB7C76BF98F1533D002413889225508B,2022-12-04,0,0.0,Sabre,2022-12-12,2022-12-14,2,Sydney-Shangri-La Sydney,-33.86125,151.20616,SG,Shangri-la Hotels And Resorts,Shangri-la Hotels And Resorts,0069.HK,5.0,176 Cumberland Street,Sydney,NSW,2000,AU,224.26,448.52,330.0,660.0,AUD,Non-commissionable,Day Of Checkin,Chainwide,Standard,"King,","Free Wifi,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,D1FE0F22EDCEDE891BC515ED8C59C635DE736D17,11CA427124437621E9844A319AA8BCE5A29F1571,2022-12-04,0,0.0,Sabre,2022-12-14,2022-12-16,2,Fontainebleau-Laigle Noir Fontainebleau Mgallery,48.4038,2.6992,M4,Mgallery By Sofitel,Accor,AC.PA,4.0,27 Place Napoleon Bonaparte,Fontainebleau,,77300,FR,175.98,351.95,167.0,334.0,EUR,Commissionable,6 Or More Days Before Checkin,Standard,Standard,"Double,","Free Breakfast,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FA483329EB09B529D743A6FD0006F61FEEDAF040,11C2187BBC0D5798533202E47559E415C2C548B2,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-08,2,"Cleveland-The Ritz-Carlton, Cleveland",41.49724,-81.69485,RZ,Ritz Carlton Hotels,Marriott,MAR,4.5,1515 West Third Street,Cleveland,OH,44113,US,209.0,418.0,209.0,418.0,USD,Commissionable,Day Of Checkin,Flat,Standard,"Two Queen,","Free Wifi,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,5724359775BC0EC0B88FA6027787837794F87A51,11B227558F2BE982A7601188FF3C9CADD92224FE,2022-12-04,0,0.0,Apollo,2023-01-04,2023-01-07,3,Las Vegas-Palazzo Resort Hotel Casino,36.12478,-115.16965,YX,Synxis,Independent,,5.0,3325 Las Vegas Blvd South,Las Vegas,NV,89109,US,679.0,2037.0,679.0,2037.0,USD,,,Standard,,,,Consumer Discretionary,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,D817C9BD4F95B6A3151D7FE458186C879AFD67DD,11ACEF53D432A9A213D790BCFA7789A2DBCE3CC2,2022-12-04,0,0.0,Apollo,2023-01-22,2023-01-23,1,Raleigh-Hilton North Raleigh Midtown,35.82918,-78.61947,HH,Hilton Hotels And Resorts,Hilton,HLT,3.5,3415  Wake Forest Road,Raleigh,NC,27609-7330,US,127.2,127.2,127.2,127.2,USD,Non-commissionable,1 Day Before Checkin,Standard,,,,Health Care,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,5724359775BC0EC0B88FA6027787837794F87A51,11A6BE91DE5E5DA152DAB72FC70980E87C8C1578,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Medford-Homewood Suites By Hilton Medford,42.31374,-122.8466,HG,Homewood Suites,Hilton,HLT,3.0,2010 Hospitality Way,Medford,OR,97504,US,145.13,290.25,145.13,290.25,USD,,1 Day Before Checkin,Standard,,,,Consumer Discretionary,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FF5646E053F28DDE2EAC8CD52ABB7D5449FC78F3,1186E7ED12F0C05138B43ACC17A3DABBBC7516A0,2022-12-04,0,0.0,Galileo,2023-02-15,2023-02-16,1,London-Hampton By Hilton London Waterloo,51.50115,-0.10871,HX,Hampton Inn And Suites,Hilton,HLT,3.0,157 Waterloo Road,London,,SE1 8XA,GB,194.34,194.34,158.0,158.0,GBP,Non-commissionable,1 Day Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,4B7A887AECB3D3993BDAF65C6F045F281EF3D5BD,11716E8EC66304DA069CB12881D3E9B7561E24DF,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Ho Chi Minh-Intercontinental Asiana Saigon,10.77709,106.70196,IC,Intercontinental Hotels And Resorts,Ihg,IHG,3.0,"Corner Hai Ba Trung,st. &amp; Le Duan Bl",Ho Chi Minh,,0,VN,142.0,426.0,142.0,426.0,USD,Commissionable,Day Of Checkin,Flat,Standard,,"Free Wifi, Free Breakfast, Free Parking,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,87BF6E1F5DCD113D1C60FAEA496DC299C7A73B6D,116ABF6F865629D0B2DCAA589DB385F117656152,2022-12-04,0,0.0,Sabre,2022-12-28,2023-01-03,6,Hanoi-Jw Marriott Hotel Hanoi,21.02764,105.8219,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,4.0,"No 8 Do Duc Duc Road,me Tri, Tu Liem District",Hanoi,,,VN,134.63,807.75,3300000.0,19800000.0,VND,Non-commissionable,1 Day Before Checkin,Flat,Suite,"King,","Free Wifi, Free Breakfast, Free Parking,",Communication Services,
2022-12-05 09:00:00 +0000,2022-12-08 09:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,CEB12D903F7AA0A6363E21D5058A8476868987CD,112D2802B5A2895055281BA5E047707242153E0D,2022-12-04,0,164.0,Sabre,2022-12-12,2022-12-15,3,Jackson-Holiday Inn Express Hotel And Suites Jackson Northeast,35.6743,-88.77991,EX,Holiday Inn Express,IHG,IHG,2.5,55 PARKSTONE PLACE,JACKSON,TN,38305,US,133.98,401.94,133.98,401.94,USD,Non-Commissionable,Day Of Checkin,Property Dynamic,Standard,"King,","Free Wifi, Free Breakfast, Free Parking,",Consumer Staples,2022-12-07
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,6E54BAD0A8617EE2C7B472663D4927C48CF8BF2D,10DC5FA61F3850613D2BF7ED82B54C3D4CB5B699,2022-12-04,0,0.0,Amadeus,2022-12-11,2022-12-15,4,Amsterdam-W Amsterdam,52.3728,4.8898,WH,W Hotels,Marriott,MAR,5.0,Spuistraat 175,Amsterdam,,1012 VN,NL,285.68,1142.71,270.25,1081.0,EUR,Commissionable,,Standard,Standard,"Double,",,Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,8ABDB17453060D7C9256422274F6F8B3D4EB6C9D,10C44F0262B0C2BDF81451570BBBC4B85DDC76CE,2022-12-04,0,0.0,Apollo,2023-01-16,2023-01-17,1,Thorold-Four Points By Sheraton St. Catharines Niagara Suites,43.11686,-79.23993,FP,Four Points By Sheraton,Marriott,MAR,3.0,3530 Schmon Parkway,Thorold,ON,L2V 4Y6,CA,231.95,231.95,312.96,312.96,CAD,Commissionable,2 Days Before Checkin,AAA,,"Two Queen,",,Financials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,C11C96040497E9423A5609B1B2A543FC4AB02B6E,10BDBC2E21EE4C28439DE9C9504774758111F425,2022-12-04,0,0.0,Sabre,2022-12-08,2022-12-09,1,Wellington-Sofitel Wellington,-41.279693,174.774617,VS,Sofitel,Accor,AC.PA,5.0,11 Bolton Street,Wellington,,6011,NZ,317.62,317.62,495.2,495.2,NZD,Non-commissionable,Day Of Checkin,Chainwide,Standard,"Queen,","Free Wifi, Free Breakfast,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,85CAF9781DC80D17A9DF0A1DD81CB58AA2BC2B78,10B91F28AB1E49E0FA29B6725E0CAE0F88AE3D37,2022-12-04,0,0.0,Sabre,2022-12-04,2022-12-08,4,Dallas-Le Meridien Dallas By The Galleria,32.93107,-96.81801,MD,Le Meridien,Marriott,MAR,4.0,13402 Noel Road,Dallas,TX,75240,US,129.0,516.0,129.0,516.0,USD,Non-commissionable,1 Day Before Checkin,Flat,Suite,"King,","Free Wifi, Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,2FD760F291778598935EF6801B4034D7A361A31C,109D77653B635A3D97BA9F53C715ACED3271A1BC,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Mexico-Fiesta Inn Insurgentes Sur,19.36451,-99.18271,FH,Fiesta Americana Hotels & Resorts,Fiesta Americana Hotels & Resorts,,3.5,Mercaderes 20,Mexico,DIF,3900,MX,100.62,100.62,100.62,100.62,USD,Commissionable,1 Day Before Checkin,Standard,Standard,"Two Double,","Free Wifi,",Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FF5646E053F28DDE2EAC8CD52ABB7D5449FC78F3,1078601E1C05AB47436420A8819BD2C0C42062E5,2022-12-04,0,0.0,Galileo,2022-12-05,2022-12-06,1,Nottingham-Hilton Nottingham Hotel,52.95523,-1.14751,HL,Hilton International,Hilton,HLT,3.0,Milton Street,Nottingham,,NG1 3PZ,GB,95.94,95.94,78.0,78.0,GBP,Non-commissionable,Day Of Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,36E8AAA5598610B1059C060A7134DEC179F0EF72,10599529A1FA08CDB159F9FF69F13F1CC6EB35DA,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Irving-Doubletree Dfw Airport North,32.91555,-97.00731,DT,Doubletree Hotels,Hilton,HLT,3.0,4441 W. John Carpenter Freeway,Irving,TX,75063,US,119.6,119.6,119.6,119.6,USD,,1 Day Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,E141588707C3E86C93C41086D8C141CA6609522A,10394E7C0D09F64B30806E9A290C6A53D21A6078,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Manchester-Homewood Suites By Hilton Manchester Hartford,41.8049,-72.5479,HG,Homewood Suites,Hilton,HLT,2.0,109 Pavilions Drive,Manchester,CT,06042,US,151.8,303.6,151.8,303.6,USD,Non-commissionable,1 Day Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,6A8AD624BDF52C66AD2B757234C82A74328BA36B,1020DFF25183809461CE7AB24F433D62A54D10BB,2022-12-04,0,0.0,Chn,2022-12-04,2022-12-05,1,Wenzhou-Shangri La Hotel Wenzhou,28.01714,120.71858,SG,Shangri-la Hotels And Resorts,Shangri-la Hotels And Resorts,0069.HK,5.0,1 Xiang Yuan Road,Wenzhou,,,CN,73.03,73.03,513.0,513.0,CNY,Non-commissionable,,Standard,Standard,,,Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,5724359775BC0EC0B88FA6027787837794F87A51,101D38E069E7299458858B7E7A4A431189C087C5,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-07,1,Merced-Hampton Inn  Suites Merced,37.28458,-120.45161,HX,Hampton Inn And Suites,Hilton,HLT,2.0,225 South Parsons Avenue,Merced,CA,95340,US,121.0,121.0,121.0,121.0,USD,,1 Day Before Checkin,Standard,Standard,"Two Twin,",,Consumer Discretionary,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,BAE44A1150DDAEE514746B66AB8CE55EAB0CC7F7,0FF3E0908C8ECA77CB29F8035069C0989BF88D3D,2022-12-04,0,0.0,Galileo,2022-12-17,2022-12-21,4,Hanoi-Intercontinental Hanoi Westlake,21.05874,105.83246,IC,Intercontinental Hotels And Resorts,Ihg,IHG,5.0,"1a Nghi Tam,tay Ho",Hanoi,,0,VN,175.89,703.55,175.89,703.55,USD,Non-commissionable,Day Of Checkin,Chainwide,Standard,"Two Twin,",,Financials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,5E4425631016AC1937D95C86EC42583A36EF6820,0FCCC37A122F857BD97383E2449F155A8640826C,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Exeter-Courtyard By Marriott Exeter Sandy Park,50.7096,-3.4683,CY,Courtyard By Marriott,Marriott,MAR,3.0,Sandy Park Way,Exeter,ENG,EX2 7NN,GB,93.48,93.48,76.0,76.0,GBP,Non-commissionable,1 Day Before Checkin,Chainwide,Standard,"King,",,Information Technology,
2022-12-05 04:00:00 +0000,2022-12-10 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,6E54BAD0A8617EE2C7B472663D4927C48CF8BF2D,0F82C95F65981B44DCD75761B58E80724AE6A46B,2022-12-04,0,0.0,Amadeus,2022-12-12,2022-12-15,3,Hamburg-Le Royal Meridien Hamburg,53.55868,10.00782,MD,Le Meridien,Marriott,MAR,5.0,An Der Alster 52-56,Hamburg,,20099,DE,172.08,516.23,163.3,489.9,EUR,Commissionable,,Standard,Standard,"Double,",,Industrials,2022-12-09
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,85CAF9781DC80D17A9DF0A1DD81CB58AA2BC2B78,0F823CA669709CE2D7744A0829CB204FAE114DAE,2022-12-04,0,0.0,Sabre,2022-12-12,2022-12-15,3,Princeton-Hyatt Regency Princeton,40.32153,-74.64929,HY,Hyatt Hotels And Resorts,Hyatt,H,3.5,102 Carnegie Center,Princeton,NJ,8540,US,168.0,504.0,168.0,504.0,USD,Non-commissionable,1 Day Before Checkin,Flat,Standard,"Two Double,","Free Wifi, Free Parking,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,851018C36E5575F9286B7AE3592D73A6C456709E,0F779D57466C0C5618BEBEC16C78B8A159865037,2022-12-04,0,0.0,Galileo,2022-12-07,2022-12-08,1,Sydney-Holiday Inn Darling Harbour,-33.87865,151.20334,HI,Holiday Inn Hotels And Resorts,Ihg,IHG,4.0,68 Harbour St,Sydney,NSW,2000,AU,131.84,131.84,194.0,194.0,AUD,Non-commissionable,Day Of Checkin,Flat,Standard,,"Free Wifi,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,68E869856E57F4B95CC8CBD489FC0BD07758559C,0F723B1C382D4444BA12134BF71A9533EED3CD69,2022-12-04,0,0.0,Amadeus,2022-12-07,2022-12-08,1,Lyon-Ibis Lyon Part Dieu Les Halles,45.76209,4.85155,II,New Ibis,Accor,AC.PA,3.0,78 Rue  De Bonnel,Lyon,,69003,FR,190.36,190.36,180.65,180.65,EUR,,,Standard,Standard,"Double,",,Industrials,
2022-12-05 09:00:00 +0000,2022-12-12 09:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,8ABDB17453060D7C9256422274F6F8B3D4EB6C9D,0F490896CD0103B67A2743D99DFA65633E979EDB,2022-12-04,0,261.6,Apollo,2022-12-15,2022-12-16,1,Victoria-Victoria Marriott Inner Harbour,48.42118,-123.36484,MC,"Marriott Hotels, Resorts, and Suites",Marriott,MAR,4.0,728 Humboldt Street,Victoria,BC,V8W 3Z5,CA,134.59,134.59,181.6,181.6,CAD,Non-Commissionable,1 Day Before Checkin,Flat,Standard,"King,","Free Wifi,",Financials,2022-12-11
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FA483329EB09B529D743A6FD0006F61FEEDAF040,0F16E05A0C4FD4743AEF377A0E9B07546FC0D8B4,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Gaithersburg-Gaithersburg Marriott Washingtonian Center,39.11401,-77.19365,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,3.0,9751 Washingtonian Boulevard,Gaithersburg,MD,20878,US,278.0,834.0,278.0,834.0,USD,Commissionable,3 Days Before Checkin,Standard,Standard,"King,",,Industrials,
2022-12-05 09:00:00 +0000,2022-12-05 09:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,3EBC68CC8719697F13DF3286E88D87C380EB208E,0F11F18F734B8D1B90C5CFF261E4AF0CEC560D78,2022-12-04,0,0.0,Sabre,2022-12-08,2022-12-09,1,Cuero-Fairfield Inn & Suites Cuero,29.10971,-97.28242,FN,Fairfield Inn by Marriott,Marriott,MAR,2.5,2121 North Esplanade Street,Cuero,TX,77954,US,94.0,94.0,94.0,94.0,USD,Non-Commissionable,1 Day Before Checkin,Chainwide,,"King,","Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,6371A08F1D4A451B739EAC36C259177642F450B8,0EE5E389A8C83D193E08C283635F921CA3992F5C,2022-12-04,0,0.0,Galileo,2022-12-04,2022-12-06,2,Nottingham-Crowne Plaza Nottingham,52.9554,-1.1544,CP,Crowne Plaza Hotels And Resorts,Ihg,IHG,4.0,Wollaton Street,Nottingham,,NG1 5RH,GB,187.23,374.46,152.22,304.44,GBP,Non-commissionable,Day Of Checkin,Property Dynamic,Standard,"King,","Concierge,",Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,841FCA66A14F915B73114E048FC3DE6741AB3CE6,0EE2499B71BEDABB6FAAB10365B6DE94A1184668,2022-12-04,0,0.0,Sabre,2022-12-13,2022-12-16,3,New York City-Courtyard By Marriott New York Manhattan Midtown West,40.7547,-73.9989,CY,Courtyard By Marriott,Marriott,MAR,3.0,461 West 34th Street,New York City,NY,10001,US,380.22,1140.65,380.22,1140.65,USD,Non-commissionable,1 Day Before Checkin,Chainwide,,,"Free Wifi,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,518C05C24F6C1EA4E5B7719963F02515D94CD649,0ECE0928EBD8610A51D2F5623D189271B8012F2A,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-06,1,New York City-Hilton New York Midtown,40.76225,-73.97874,HH,Hilton Hotels And Resorts,Hilton,HLT,4.0,1335 Avenue Of The Americas,New York City,NY,10019,US,426.93,426.93,426.93,426.93,USD,Non-commissionable,Day Of Checkin,Standard,,,,Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,0EE407DE6BF82FFB31609D2BA8CD39301A75DA59,0EA01EE4BD60AA6BE603FAE0FAA8E3D51C4FE5D0,2022-12-04,0,0.0,Amadeus,2022-12-05,2022-12-15,10,Copenhagen-Copenhagen Marriott Hotel,55.66888,12.57346,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,5.0,Kalvebod Brygge 5,Copenhagen,,1560,DK,29.81,298.15,210.33,2103.3,DKK,Commissionable,,Standard,Standard,"Double,",,Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,51F8F98408DF08DA7F1FF71AC2EC2D33EAF0E14A,0E661AB0DAD6AAA722C2083A8ADDA0DEE9DB1518,2022-12-04,0,0.0,Amadeus,2022-12-04,2022-12-05,1,Bilbao-Melia Bilbao,43.26777,-2.94206,SM,Sol Melia,Sol Melia,,5.0,"Lehendakari Leizaola, 29",Bilbao,,48001,ES,119.07,119.07,113.0,113.0,EUR,Commissionable,Day Of Checkin,Chainwide,,"Double,","Free Breakfast,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,E141588707C3E86C93C41086D8C141CA6609522A,0E4E9B464959435D4B7A0DB21F933CBA3EC14E15,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-09,4,Clackamas-Hampton Inn  Portlandclackamas,45.40886,-122.57059,HX,Hampton Inn And Suites,Hilton,HLT,2.0,9040 Se Adams,Clackamas,OR,97015,US,123.97,495.88,123.97,495.88,USD,,1 Day Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,317E1846A1283B9B42C4D6C25819943A778DD0DF,0E46A3779D288358EBD552C07C2B100912BAED8E,2022-12-04,0,0.0,Galileo,2022-12-05,2022-12-06,1,Campogalliano-Best Western Hotel Modena District,44.68575,10.85241,BW,Best Western International,Best Western,,4.0,Via Del Passatore 160,Campogalliano,MO,41011,IT,105.37,105.37,100.0,100.0,EUR,Non-commissionable,1 Day Before Checkin,Standard,Standard,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,36E8AAA5598610B1059C060A7134DEC179F0EF72,0E4284CA8D965798A469678ECB678BC6D8CA2985,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-09,4,Jonestown-Fairfield Inn & Suites Lebanon Valley,40.45077,-76.51277,FN,Fairfield Inn By Marriott,Marriott,MAR,2.5,4 Fisher Avenue,Jonestown,PA,17038,US,128.76,515.04,128.76,515.04,USD,Non-commissionable,1 Day Before Checkin,Government,,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,3EBC68CC8719697F13DF3286E88D87C380EB208E,0E3484D09D535FC035997CD6916EB55FF948A1F6,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Somerset-Courtyard Somerset,40.53502,-74.52605,CY,Courtyard By Marriott,Marriott,MAR,3.0,250 Davidson Ave,Somerset,NJ,8873,US,125.0,125.0,125.0,125.0,USD,Non-commissionable,1 Day Before Checkin,Flat,Standard,"Two Queen,","Free Wifi, Free Parking,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,FA483329EB09B529D743A6FD0006F61FEEDAF040,0E06AAF0C041A66C1EC8A1FE2737FB146AAD37E1,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Chicago-Sheraton Chicago Hotel And Towers,41.88959,-87.62012,SI,Sheraton Hotels And Resorts,Marriott,MAR,4.0,301 East North Water Street,Chicago,IL,60611,US,173.0,519.0,173.0,519.0,USD,Commissionable,Day Of Checkin,Flat,,"King,","Free Wifi,",Industrials,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,D817C9BD4F95B6A3151D7FE458186C879AFD67DD,0DFDDC67D6F759677C1FBA2696E6B9B29EF85B95,2022-12-04,0,262.01,Apollo,2022-12-08,2022-12-09,1,Denton-Embassy Suites By Hilton Denton Convention Center,33.22574,-97.16704,ES,Embassy Suites,Hilton,HLT,3.5,3100 Town Center Trail,Denton,TX,76201,US,237.15,237.15,237.15,237.15,USD,,2 Days Before Checkin,Standard,,,,Health Care,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,6E54BAD0A8617EE2C7B472663D4927C48CF8BF2D,0DDBFA8087A005118F083A9CEE098D275D717F83,2022-12-04,0,0.0,Amadeus,2022-12-07,2022-12-08,1,Berlin-Grand Hyatt Berlin,52.50828,13.37256,HA,Hotusa Hotels,Independent,,5.0,Marlene-dietrich-platz 2,Berlin,,10785,DE,174.42,174.42,165.0,165.0,EUR,Commissionable,Day Of Checkin,Standard,,,,Industrials,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,5E4425631016AC1937D95C86EC42583A36EF6820,0DD3B2B615BA0D3BDCCA62926BBD8A16748AF3C8,2022-12-04,0,0.0,Sabre,2022-12-07,2022-12-08,1,Edinburgh-Market Street Hotel,55.9533,-3.1883,DS,Design Hotels,Independent,,3.0,6 Market Street,Edinburgh,SCT,EH1 1DE,GB,318.05,318.05,258.0,258.0,GBP,Commissionable,1 Day Before Checkin,Chainwide,Standard,"King,",,Information Technology,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,595584E416B40BF05239FBB019DB77B3481C23D3,0DC405E18D33C284CD272C76D8DBC9D3C84ED37C,2022-12-04,0,0.0,Sabre,2022-12-04,2022-12-07,3,Fayetteville-Embassy Suites Fayetteville,35.07936,-78.96535,ES,Embassy Suites,Hilton,HLT,3.0,4760 Lake Valley Drive,Fayetteville,NC,28303,US,313.33,940.0,313.33,940.0,USD,Commissionable,1 Day Before Checkin,Standard,Suite,"King,","Free Breakfast,",Information Technology,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,F9FFA38DAAF1E30FDE701AB1F225804CFCCD1544,518C05C24F6C1EA4E5B7719963F02515D94CD649,0D874092BEF96E5C8ED555ECF9B53F8CC6CE0714,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Torrance-Residence Inn Los Angeles Torrance/Redondo Beach,33.83764,-118.35172,RC,Residence Inn By Marriott,Marriott,MAR,3.0,3701 Torrance Boulevard,Torrance,CA,90503,US,189.91,379.82,189.91,379.82,USD,Non-commissionable,2 Days Before Checkin,Chainwide,,"Two Double,",,Information Technology,
